2761908109,0,Normal,drow-ranger,chaos-knight,phantom-assassin,invoker,skywrath-mage,lifestealer,huskar,centaur-warrunner,tinker,timbersaw
2761908110,0,Normal,legion-commander,wraith-king,queen-of-pain,huskar,ursa,slark,pudge,alchemist,riki,phantom-assassin
2761908112,0,Normal,slardar,troll-warlord,weaver,ember-spirit,riki,terrorblade,sniper,tinker,anti-mage,shadow-fiend
2761908113,0,Normal,rubick,slardar,alchemist,shadow-demon,phantom-assassin,razor,ogre-magi,morphling,phoenix,mirana
2761908115,1,Normal,witch-doctor,dragon-knight,crystal-maiden,meepo,silencer,slardar,sven,lich,winter-wyvern,techies
2761908116,0,Normal,centaur-warrunner,slardar,phantom-lancer,techies,mirana,vengeful-spirit,pudge,legion-commander,bristleback,riki
2761908117,0,Normal,riki,disruptor,legion-commander,phantom-lancer,sniper,crystal-maiden,spectre,spirit-breaker,batrider,drow-ranger
2761908120,0,Normal,lina,phantom-assassin,pudge,death-prophet,necrophos,slardar,crystal-maiden,templar-assassin,tiny,enigma
2761908131,0,Normal,troll-warlord,venomancer,phantom-assassin,pudge,riki,clockwerk,spirit-breaker,faceless-void,gyrocopter,sniper
2761908132,1,Very High,slark,storm-spirit,abaddon,ursa,crystal-maiden,anti-mage,winter-wyvern,mirana,tinker,earthshaker
2761908133,0,Normal,axe,tinker,pudge,undying,sniper,phantom-assassin,silencer,windranger,ogre-magi,juggernaut
2761908134,1,Normal,slark,slardar,outworld-devourer,ogre-magi,techies,sand-king,spirit-breaker,storm-spirit,crystal-maiden,tiny
2761908135,1,Normal,mirana,sniper,zeus,dazzle,viper,faceless-void,huskar,witch-doctor,anti-mage,techies
2761908138,1,High,oracle,beastmaster,queen-of-pain,sniper,slark,meepo,omniknight,phantom-assassin,lycan,batrider
2761908141,1,Normal,spirit-breaker,riki,oracle,ember-spirit,phantom-lancer,pudge,anti-mage,luna,meepo,earthshaker
2761908142,1,Normal,tidehunter,ember-spirit,weaver,abaddon,axe,timbersaw,bloodseeker,witch-doctor,sand-king,faceless-void
2761908149,1,Normal,spectre,ursa,drow-ranger,undying,ogre-magi,pudge,shadow-shaman,timbersaw,lion,lifestealer
2761908151,0,Normal,sand-king,anti-mage,bloodseeker,ursa,slark,axe,underlord,disruptor,shadow-fiend,tusk
2761908152,1,High,disruptor,sniper,necrophos,ursa,phantom-assassin,pudge,warlock,mirana,earthshaker,kunkka
2761908157,0,Normal,spectre,visage,elder-titan,faceless-void,tinker,keeper-of-the-light,outworld-devourer,mirana,invoker,lion
2761908158,0,Normal,shadow-fiend,phantom-assassin,sven,rubick,sniper,huskar,drow-ranger,leshrac,bane,ursa
2761908160,1,Very High,underlord,riki,rubick,wraith-king,invoker,sand-king,undying,sven,storm-spirit,lion
2761908163,0,Very High,axe,mirana,slark,natures-prophet,tinker,timbersaw,lich,drow-ranger,pudge,kunkka
2761908164,0,Normal,slark,natures-prophet,invoker,jakiro,centaur-warrunner,morphling,earthshaker,broodmother,spectre,rubick
2761908165,1,Normal,necrophos,axe,windranger,disruptor,juggernaut,spectre,mirana,sven,phoenix,anti-mage
2761908166,1,Normal,magnus,pudge,mirana,shadow-fiend,sand-king,rubick,storm-spirit,axe,morphling,legion-commander
2761908170,1,Normal,anti-mage,silencer,ancient-apparition,juggernaut,huskar,pudge,magnus,omniknight,wraith-king,crystal-maiden
2761908171,0,Normal,queen-of-pain,anti-mage,alchemist,earthshaker,underlord,lifestealer,bounty-hunter,tinker,riki,lion
2761908175,0,Very High,centaur-warrunner,rubick,enigma,invoker,anti-mage,storm-spirit,lich,alchemist,timbersaw,spirit-breaker
2761908176,1,Normal,necrophos,bristleback,outworld-devourer,death-prophet,shadow-shaman,slark,sven,disruptor,invoker,pudge
2761908178,0,Normal,bloodseeker,lion,alchemist,wraith-king,slark,keeper-of-the-light,ogre-magi,medusa,nyx-assassin,sniper
2761908180,1,High,juggernaut,abaddon,tinker,treant-protector,crystal-maiden,alchemist,drow-ranger,slark,vengeful-spirit,riki
2761908181,1,Normal,bane,bounty-hunter,ogre-magi,arc-warden,lone-druid,pudge,kunkka,slark,lion,spirit-breaker
2761908182,1,Normal,pudge,crystal-maiden,shadow-fiend,bloodseeker,legion-commander,sven,windranger,terrorblade,invoker,anti-mage
2761908191,0,Normal,nyx-assassin,riki,axe,bloodseeker,pudge,slark,spirit-breaker,sniper,necrophos,zeus
2761908196,1,Normal,ogre-magi,necrophos,pudge,slark,winter-wyvern,enigma,mirana,bristleback,bloodseeker,kunkka
2761908198,1,Normal,invoker,timbersaw,pudge,sniper,phantom-assassin,crystal-maiden,magnus,dazzle,mirana,sven
2761908199,1,Normal,io,juggernaut,pugna,ember-spirit,venomancer,phantom-assassin,sven,outworld-devourer,bloodseeker,disruptor
2761908202,0,Normal,skywrath-mage,nyx-assassin,medusa,viper,lifestealer,wraith-king,slark,lich,leshrac,earthshaker
2761908205,0,Normal,pudge,wraith-king,weaver,crystal-maiden,razor,juggernaut,huskar,phantom-assassin,dazzle,anti-mage
2761908206,1,Normal,slardar,sven,magnus,rubick,outworld-devourer,tiny,omniknight,weaver,axe,timbersaw
2761908208,1,High,axe,zeus,legion-commander,omniknight,earthshaker,drow-ranger,phantom-assassin,invoker,dazzle,slardar
2761908209,0,Normal,razor,disruptor,drow-ranger,riki,invoker,legion-commander,meepo,death-prophet,phantom-lancer,timbersaw
2761908212,1,Very High,outworld-devourer,mirana,shadow-shaman,sven,omniknight,nyx-assassin,silencer,drow-ranger,beastmaster,shadow-fiend
2761908215,1,Normal,shadow-fiend,earthshaker,treant-protector,legion-commander,keeper-of-the-light,mirana,drow-ranger,ursa,silencer,anti-mage
2761908217,1,Normal,clinkz,storm-spirit,witch-doctor,juggernaut,ursa,legion-commander,wraith-king,rubick,puck,invoker
2761908218,1,Normal,sniper,huskar,necrophos,night-stalker,chaos-knight,tinker,axe,phantom-lancer,luna,invoker
2761908219,0,Normal,drow-ranger,lion,invoker,phantom-assassin,bristleback,pudge,juggernaut,undying,clinkz,anti-mage
2761908220,0,Unknown,juggernaut,bristleback,drow-ranger,wraith-king,lion,phantom-assassin,sniper,luna,timbersaw,mirana
2761908221,0,Normal,death-prophet,warlock,bloodseeker,bristleback,mirana,abaddon,silencer,sven,earth-spirit,invoker
2761908231,0,High,crystal-maiden,kunkka,earthshaker,juggernaut,necrophos,puck,troll-warlord,anti-mage,natures-prophet,slardar
2761908232,1,Normal,dazzle,huskar,pudge,bloodseeker,doom,slark,razor,juggernaut,sniper,sven
2761908233,0,Normal,riki,shadow-shaman,bristleback,spectre,sniper,troll-warlord,phantom-assassin,pudge,mirana,invoker
2761908235,1,Normal,puck,magnus,shadow-demon,mirana,sven,shadow-fiend,sniper,jakiro,earth-spirit,wraith-king
2761908237,1,Normal,queen-of-pain,slark,rubick,drow-ranger,timbersaw,earthshaker,tinker,pudge,juggernaut,riki
2761908248,0,Very High,spirit-breaker,shadow-fiend,drow-ranger,mirana,venomancer,axe,pudge,luna,shadow-demon,bloodseeker
2761908249,1,Very High,keeper-of-the-light,jakiro,anti-mage,invoker,timbersaw,lion,phantom-assassin,dark-seer,omniknight,medusa
2761908252,0,Normal,alchemist,phantom-assassin,drow-ranger,silencer,vengeful-spirit,spectre,tinker,night-stalker,broodmother,shadow-shaman
2761908253,1,Normal,spirit-breaker,sniper,juggernaut,luna,sand-king,pudge,kunkka,lion,legion-commander,drow-ranger
2761908254,1,Normal,phantom-assassin,sniper,abaddon,natures-prophet,morphling,shadow-demon,pudge,omniknight,crystal-maiden,nyx-assassin
2761908262,1,Normal,death-prophet,spirit-breaker,bristleback,shadow-shaman,pudge,tiny,bloodseeker,phantom-assassin,slark,sniper
2761908263,0,Normal,juggernaut,oracle,windranger,mirana,sven,nyx-assassin,legion-commander,anti-mage,morphling,phantom-assassin
2761908265,0,High,pugna,silencer,underlord,storm-spirit,phantom-assassin,ogre-magi,bounty-hunter,slark,invoker,magnus
2761908266,0,High,huskar,shadow-shaman,venomancer,tinker,axe,batrider,storm-spirit,ogre-magi,spectre,witch-doctor
2761908267,0,Normal,night-stalker,anti-mage,storm-spirit,death-prophet,drow-ranger,sven,mirana,omniknight,legion-commander,morphling
2761908268,0,Very High,disruptor,rubick,slark,meepo,luna,beastmaster,underlord,tinker,enigma,sven
2761908271,0,High,timbersaw,tiny,juggernaut,tidehunter,omniknight,axe,sven,clockwerk,keeper-of-the-light,zeus
2761908272,1,Normal,timbersaw,bloodseeker,slardar,natures-prophet,razor,phantom-assassin,axe,alchemist,necrophos,spirit-breaker
2761908274,1,Normal,abaddon,tinker,juggernaut,terrorblade,omniknight,invoker,morphling,kunkka,phantom-assassin,drow-ranger
2761908276,0,Normal,treant-protector,weaver,kunkka,storm-spirit,queen-of-pain,night-stalker,sniper,chaos-knight,anti-mage,luna
2761908278,1,Normal,bloodseeker,morphling,slark,magnus,juggernaut,phantom-assassin,riki,drow-ranger,pudge,necrophos
2761908283,0,Normal,phoenix,invoker,jakiro,spirit-breaker,phantom-assassin,timbersaw,luna,clinkz,legion-commander,silencer
2761908284,1,Normal,lina,invoker,kunkka,legion-commander,naga-siren,outworld-devourer,sven,shadow-shaman,luna,timbersaw
2761908287,1,Normal,legion-commander,venomancer,sven,oracle,centaur-warrunner,vengeful-spirit,undying,bristleback,sniper,wraith-king
2761908288,0,Normal,anti-mage,alchemist,morphling,tinker,crystal-maiden,lina,meepo,slark,sniper,chaos-knight
2761908291,1,Normal,legion-commander,broodmother,pudge,weaver,sven,jakiro,meepo,lina,troll-warlord,phantom-assassin
2761908294,0,Very High,tinker,bounty-hunter,nyx-assassin,kunkka,slark,shadow-demon,puck,sand-king,drow-ranger,ogre-magi
2761908295,1,Normal,centaur-warrunner,alchemist,lifestealer,puck,tusk,slardar,tinker,legion-commander,viper,zeus
2761908296,0,High,silencer,tiny,zeus,storm-spirit,spectre,witch-doctor,pudge,lion,drow-ranger,outworld-devourer
2761908297,0,Normal,lone-druid,omniknight,bristleback,phantom-assassin,bloodseeker,spirit-breaker,pudge,sven,necrophos,clockwerk
