2761910001,1,Normal,undying,windranger,phantom-assassin,morphling,bounty-hunter,rubick,phantom-lancer,puck,lifestealer,pudge
2761910002,0,Normal,omniknight,storm-spirit,outworld-devourer,anti-mage,drow-ranger,ember-spirit,lion,ursa,tidehunter,alchemist
2761910004,0,Normal,riki,phantom-assassin,pugna,sven,crystal-maiden,bloodseeker,legion-commander,axe,viper,faceless-void
2761910005,0,Very High,slardar,bounty-hunter,luna,invoker,wraith-king,phantom-assassin,axe,medusa,pudge,timbersaw
2761910006,1,Normal,shadow-fiend,riki,invoker,troll-warlord,crystal-maiden,zeus,slardar,bloodseeker,viper,disruptor
2761910017,1,Normal,anti-mage,earthshaker,templar-assassin,lifestealer,spirit-breaker,ogre-magi,enigma,omniknight,pudge,wraith-king
2761910020,0,Normal,lifestealer,bounty-hunter,tidehunter,terrorblade,techies,witch-doctor,storm-spirit,sniper,windranger,ursa
2761910023,1,High,drow-ranger,shadow-fiend,juggernaut,zeus,medusa,mirana,magnus,invoker,phantom-assassin,lich
2761910024,0,Normal,ursa,phantom-assassin,slardar,invoker,crystal-maiden,sniper,omniknight,pugna,pudge,timbersaw
2761910027,0,High,vengeful-spirit,drow-ranger,faceless-void,shadow-fiend,bane,legion-commander,lion,zeus,spectre,mirana
2761910029,1,Very High,tusk,zeus,earthshaker,faceless-void,juggernaut,tinker,naga-siren,anti-mage,bounty-hunter,silencer
2761910030,0,Very High,winter-wyvern,axe,drow-ranger,zeus,rubick,invoker,lion,omniknight,anti-mage,meepo
2761910031,0,Normal,natures-prophet,alchemist,spirit-breaker,riki,slark,underlord,bounty-hunter,slardar,pudge,bane
2761910032,1,Normal,anti-mage,ember-spirit,riki,pudge,lina,wraith-king,windranger,ursa,slardar,venomancer
2761910033,0,Very High,ancient-apparition,anti-mage,oracle,invoker,bristleback,faceless-void,dark-seer,alchemist,shadow-demon,visage
2761910034,1,Very High,medusa,windranger,silencer,batrider,pudge,juggernaut,axe,templar-assassin,mirana,ogre-magi
2761910036,1,Normal,legion-commander,wraith-king,pudge,medusa,naga-siren,sniper,tinker,slark,queen-of-pain,tiny
2761910038,1,Normal,anti-mage,drow-ranger,sniper,shadow-fiend,clinkz,techies,invoker,ursa,dark-seer,phantom-assassin
2761910046,1,Normal,witch-doctor,ursa,anti-mage,slardar,huskar,sniper,bloodseeker,phantom-assassin,pudge,jakiro
2761910047,0,Normal,terrorblade,night-stalker,ancient-apparition,templar-assassin,necrophos,viper,ember-spirit,doom,alchemist,sand-king
2761910048,1,Normal,ancient-apparition,wraith-king,silencer,phoenix,earthshaker,slark,rubick,puck,shadow-shaman,magnus
2761910052,0,Normal,broodmother,timbersaw,anti-mage,ancient-apparition,mirana,oracle,pudge,night-stalker,dragon-knight,bloodseeker
2761910053,1,Normal,disruptor,slardar,mirana,pudge,phantom-lancer,clinkz,slark,phoenix,sniper,legion-commander
2761910054,1,High,pudge,queen-of-pain,arc-warden,faceless-void,crystal-maiden,treant-protector,spirit-breaker,mirana,venomancer,juggernaut
2761910055,1,Normal,doom,lion,storm-spirit,anti-mage,natures-prophet,outworld-devourer,riki,bloodseeker,tinker,wraith-king
2761910056,1,Normal,skywrath-mage,timbersaw,enigma,faceless-void,luna,crystal-maiden,sven,warlock,phantom-assassin,juggernaut
2761910063,0,Very High,storm-spirit,jakiro,juggernaut,ursa,slardar,axe,necrophos,chaos-knight,oracle,alchemist
2761910064,0,Normal,bane,ursa,drow-ranger,phantom-lancer,batrider,juggernaut,viper,huskar,troll-warlord,lion
2761910066,0,Unknown,shadow-shaman,bounty-hunter,slark,huskar,phantom-assassin,bristleback,troll-warlord,necrophos,riki,sven
2761910067,0,Normal,doom,crystal-maiden,phantom-lancer,nyx-assassin,death-prophet,legion-commander,invoker,slark,zeus,warlock
2761910068,0,Normal,sniper,faceless-void,phoenix,leshrac,drow-ranger,legion-commander,magnus,undying,wraith-king,warlock
2761910069,0,Very High,shadow-shaman,meepo,slark,kunkka,clockwerk,anti-mage,mirana,templar-assassin,necrophos,earthshaker
2761910070,1,Normal,tinker,pugna,shadow-demon,anti-mage,slardar,wraith-king,templar-assassin,faceless-void,warlock,spectre
2761910071,0,Normal,alchemist,queen-of-pain,axe,phantom-assassin,tinker,legion-commander,luna,riki,earthshaker,bloodseeker
2761910072,1,Normal,disruptor,medusa,tidehunter,ursa,meepo,pudge,anti-mage,mirana,wraith-king,alchemist
2761910075,1,Normal,phantom-assassin,riki,sven,spectre,ursa,legion-commander,axe,spirit-breaker,slark,sniper
2761910081,1,Normal,alchemist,bounty-hunter,sniper,pudge,invoker,terrorblade,drow-ranger,bristleback,shadow-shaman,luna
2761910082,0,Normal,phantom-assassin,mirana,tidehunter,medusa,ogre-magi,legion-commander,rubick,spirit-breaker,slark,doom
2761910083,1,Unknown,sven,timbersaw,drow-ranger,sniper,bounty-hunter,phantom-assassin,tiny,slardar,tinker,mirana
2761910085,0,Normal,omniknight,wraith-king,nyx-assassin,sniper,tiny,riki,shadow-shaman,phantom-assassin,axe,pudge
2761910086,1,High,slardar,legion-commander,riki,meepo,clinkz,tinker,mirana,anti-mage,slark,axe
2761910087,0,Normal,night-stalker,pudge,lifestealer,pugna,beastmaster,phoenix,lina,spectre,death-prophet,phantom-assassin
2761910088,0,Normal,luna,phantom-assassin,omniknight,alchemist,terrorblade,witch-doctor,queen-of-pain,puck,pudge,huskar
2761910089,1,Normal,phantom-assassin,riki,abaddon,lifestealer,slardar,death-prophet,phantom-lancer,zeus,ursa,viper
