id,result,dps,push,nuke,durable,disable,initial,healing,ac,var
2761900032,1.0,0.4889560463948335,1.5431989179083354,0.6225941560548791,1.5139788191339987,-0.008305392060333835,0.6461510396586034,5.020267773865293,-3.966474856814587,3.3542278963443124
2761900093,0.0,2.7532666047358543,2.4047389194983686,2.3751895676578365,2.290722292268421,2.2127383432077194,2.614330636108685,0.03687318433868447,0.7506142861247722,2.639901726680872
2761900142,0.0,-0.05380193600309199,-0.2708458519122825,0.19790224297526837,0.4860444658346455,0.14133335495109023,-0.7767999771306888,1.739200009215991,-1.5002370280333919,2.5881594158803667
2761900184,1.0,0.7032819067289798,1.3017802126379476,0.7474531450047146,2.8257138783616904,-0.5427861456426477,-0.8956252700487961,3.9014277639864603,1.084397979548507,2.5584730567471676
2761900187,1.0,-0.04380474889286881,1.7698211138431805,0.5727552860461672,-1.822178074309216,-2.950666929776096,-3.2000002666649623,-0.5635003279979043,-0.8188565397700178,1.7571396958292484
2761900215,1.0,1.621452204459664,1.8341471166453427,1.8859196023429325,1.8592686228902484,3.379055009180353,3.677022967123868,-3.2754978412173203,-0.8402460171315873,2.870102778782738
2761900228,0.0,-1.3738883747764608,-1.3733045628371452,-0.9347553046775858,-0.5026564685041831,-0.2793875416422207,-2.0685381066910455,1.98339408745009,-1.368271761597199,1.925992089879608
2761900232,1.0,0.08646796900304382,1.242535854482659,0.6215898043779963,-0.3547777527376859,0.912453002193819,0.5476969324263568,5.4025587942078985,2.0092276304256327,2.2099635446930095
2761900276,0.0,-2.5477926637526647,-0.7894867727207807,-3.4481526473874236,-2.3307713302425435,-2.3198950017224456,-1.9261005992173874,-2.890593167872378,-0.5291910125647181,1.7269170784331875
2761900279,1.0,1.2418628431652288,-0.06953073419032901,0.9193693197536776,0.3502739859756674,0.7506412868992225,-0.2296237370446852,1.6365061602103466,-0.7540898140638645,2.8138422182020877
2761900295,1.0,-1.1932483151067421,0.6182362970215586,-0.3912279124963888,-1.6046510107787593,0.5686796189109495,-0.8102303593933864,2.1448898896351016,1.5733684384707765,3.1551415859328897
