id,result,dps,push,nuke,durable,disable,initial,healing,ac,var,theta
2761900838,0.0,6.5551111111111116,4.7315555555555555,8.077777777777778,7.566666666666666,8.333333333333334,8.375,3.25,0.0,0.0,0.0
2761900858,0.0,8.023333333333333,5.479333333333333,6.777777777777778,7.644444444444444,7.0,3.75,5.0,0.0,0.0,0.0
2761900898,0.0,7.353333333333334,5.316222222222222,7.577777777777778,7.155555555555556,7.166666666666667,8.0,2.375,0.0,0.0,0.0
2761900917,0.0,7.2795555555555564,5.412444444444445,8.366666666666667,7.111111111111111,7.833333333333333,8.0,3.5,0.0,0.0,0.0
2761900954,0.0,7.463333333333334,4.897333333333333,5.722222222222222,7.98888888888889,7.333333333333333,9.0,4.0,0.0,0.0,0.0
2761900956,0.0,6.079777777777779,5.397555555555555,6.111111111111111,5.455555555555556,7.333333333333333,7.5,4.875,0.0,0.0,0.0
2761901004,0.0,6.730222222222221,4.586222222222222,6.733333333333333,7.7333333333333325,8.5,7.875,7.25,0.0,0.0,0.0
2761901009,0.0,6.933555555555556,4.774222222222223,6.7555555555555555,7.5,6.833333333333333,8.375,5.5,0.0,0.0,0.0
2761901092,0.0,7.408666666666666,5.048666666666667,8.877777777777776,7.8888888888888875,8.166666666666666,8.375,3.5,0.0,0.0,0.0
2761901132,0.0,8.547999999999998,5.0297777777777775,7.3999999999999995,6.344444444444445,5.666666666666667,8.25,2.5,0.0,0.0,0.0
2761901138,0.0,6.812222222222222,4.641333333333333,6.866666666666667,7.933333333333333,7.5,8.0,2.5,0.0,0.0,0.0
2761901172,0.0,6.964444444444443,6.067111111111111,7.911111111111111,6.888888888888889,8.333333333333334,8.875,4.0,0.0,0.0,0.0
2761901178,0.0,6.82511111111111,5.47911111111111,6.466666666666667,7.7333333333333325,8.5,7.875,3.25,0.0,0.0,0.0
2761901192,0.0,6.74911111111111,5.578888888888889,7.933333333333334,7.8999999999999995,8.666666666666666,9.0,2.25,0.0,0.0,0.0
2761901225,0.0,6.893111111111112,5.711555555555557,7.333333333333333,7.777777777777778,7.666666666666667,9.0,3.25,0.0,0.0,0.0
2761901242,0.0,7.950888888888888,4.498888888888889,6.977777777777778,7.855555555555556,8.0,8.0,2.25,0.0,0.0,0.0
2761901246,0.0,7.472222222222222,6.0471111111111115,8.077777777777778,8.222222222222221,8.0,7.875,4.5,0.0,0.0,0.0
2761901272,0.0,7.561555555555554,5.210000000000001,7.400000000000001,7.855555555555556,7.0,8.0,5.0,0.0,0.0,0.0
2761901316,0.0,6.87888888888889,5.809777777777778,6.811111111111112,7.611111111111111,6.666666666666667,8.625,7.5,0.0,0.0,0.0
2761901347,0.0,7.374,4.734888888888889,7.177777777777779,8.11111111111111,8.166666666666666,8.375,8.0,0.0,0.0,0.0
2761901391,0.0,7.364222222222223,5.696222222222223,6.811111111111112,8.2,8.166666666666666,8.75,7.0,0.0,0.0,0.0
2761901392,0.0,7.100222222222222,5.969333333333333,8.31111111111111,7.733333333333334,8.333333333333334,8.625,4.375,0.0,0.0,0.0
2761901407,0.0,7.373333333333333,5.651555555555556,8.933333333333334,8.31111111111111,8.0,8.5,1.0,0.0,0.0,0.0
2761901417,0.0,6.548666666666667,4.881333333333334,7.6000000000000005,7.133333333333334,6.833333333333333,8.75,7.0,0.0,0.0,0.0
2761901420,0.0,6.8646666666666665,5.074666666666667,6.811111111111112,7.044444444444445,7.666666666666667,7.875,5.375,0.0,0.0,0.0
2761901438,0.0,7.336888888888889,5.549555555555555,7.48888888888889,8.133333333333333,7.166666666666667,6.875,5.375,0.0,0.0,0.0
2761901463,0.0,7.352222222222224,5.233777777777778,7.8999999999999995,7.655555555555556,7.833333333333333,7.875,2.75,0.0,0.0,0.0
2761901495,0.0,6.993555555555555,5.751333333333334,5.955555555555556,7.377777777777778,8.5,8.375,5.0,0.0,0.0,0.0
2761901539,0.0,7.624666666666666,6.437777777777778,8.988888888888889,8.577777777777776,8.5,8.75,3.0,0.0,0.0,0.0
2761901579,0.0,6.678666666666666,5.684666666666667,7.822222222222223,7.988888888888888,8.0,8.75,4.375,0.0,0.0,0.0
2761901604,0.0,7.291333333333333,5.333333333333334,7.555555555555555,7.633333333333334,7.833333333333333,7.875,4.75,0.0,0.0,0.0
2761901622,0.0,7.478666666666667,5.431555555555557,8.100000000000001,8.055555555555555,8.0,8.5,1.125,0.0,0.0,0.0
2761901624,0.0,7.205555555555555,5.278444444444443,7.966666666666667,7.699999999999999,7.166666666666667,8.375,4.375,0.0,0.0,0.0
2761901637,0.0,8.18622222222222,4.331555555555556,7.7333333333333325,8.144444444444444,6.666666666666667,8.25,4.125,0.0,0.0,0.0
2761901675,0.0,6.735111111111111,5.701777777777778,7.777777777777778,7.944444444444445,7.166666666666667,7.875,4.0,0.0,0.0,0.0
2761901679,0.0,7.386888888888889,5.699777777777778,7.733333333333334,8.422222222222222,6.333333333333333,5.75,6.125,0.0,0.0,0.0
2761901705,0.0,7.2459999999999996,5.29688888888889,7.855555555555556,7.611111111111111,6.0,8.5,5.5,0.0,0.0,0.0
2761901707,0.0,7.190222222222222,5.056444444444445,7.077777777777778,7.800000000000001,7.333333333333333,8.875,2.125,0.0,0.0,0.0
2761901709,0.0,8.34511111111111,4.944,8.200000000000001,8.033333333333333,6.5,7.5,6.875,0.0,0.0,0.0
2761901731,0.0,6.777555555555556,4.890888888888889,6.288888888888888,6.8,8.333333333333334,9.0,4.375,0.0,0.0,0.0
2761901732,0.0,7.427555555555557,5.378,6.844444444444445,8.922222222222222,7.0,8.625,2.375,0.0,0.0,0.0
2761901750,0.0,6.560222222222223,5.565333333333334,4.888888888888889,8.055555555555554,6.166666666666667,8.5,6.625,0.0,0.0,0.0
2761901752,0.0,7.182222222222222,5.647333333333334,7.0777777777777775,7.655555555555556,8.0,8.375,4.75,0.0,0.0,0.0
2761901767,0.0,7.701777777777776,3.6877777777777783,6.7,8.044444444444444,7.333333333333333,8.25,5.5,0.0,0.0,0.0
2761901771,0.0,7.304222222222222,5.497555555555555,7.922222222222222,8.355555555555556,8.166666666666666,8.625,1.5,0.0,0.0,0.0
2761901774,0.0,8.216444444444443,4.808888888888889,7.788888888888888,8.322222222222223,7.0,7.625,2.25,0.0,0.0,0.0
2761901807,0.0,7.210666666666667,5.356,7.511111111111112,7.188888888888889,7.666666666666667,8.875,1.375,0.0,0.0,0.0
2761901820,0.0,7.586222222222222,5.226888888888889,7.311111111111111,7.533333333333333,8.5,8.0,3.5,0.0,0.0,0.0
2761901836,0.0,7.365333333333333,4.923111111111111,6.6000000000000005,7.966666666666667,6.666666666666667,8.75,5.375,0.0,0.0,0.0
2761901852,0.0,6.744444444444445,5.273111111111112,6.511111111111111,7.233333333333334,5.333333333333333,8.125,8.125,0.0,0.0,0.0
2761901874,0.0,7.208888888888889,5.578444444444445,6.811111111111112,7.077777777777778,6.833333333333333,7.75,7.25,0.0,0.0,0.0
2761901883,0.0,8.126,5.883111111111112,7.966666666666667,8.344444444444443,6.833333333333333,7.125,8.125,0.0,0.0,0.0
2761901884,0.0,7.985333333333333,4.983555555555555,6.177777777777778,7.322222222222223,6.333333333333333,8.375,1.875,0.0,0.0,0.0
2761901916,0.0,6.889555555555556,5.588444444444445,8.077777777777778,7.411111111111111,8.333333333333334,8.75,1.75,0.0,0.0,0.0
2761901959,0.0,7.753333333333334,4.966222222222222,5.533333333333333,7.799999999999999,6.5,4.875,8.0,0.0,0.0,0.0
2761902018,0.0,6.50688888888889,5.709111111111112,6.644444444444446,7.777777777777778,7.166666666666667,8.875,7.0,0.0,0.0,0.0
2761902033,0.0,8.058,4.943555555555556,7.677777777777779,8.144444444444444,8.833333333333334,8.0,7.375,0.0,0.0,0.0
2761902048,0.0,7.503111111111112,4.905777777777777,6.622222222222223,8.122222222222222,8.333333333333334,9.25,5.0,0.0,0.0,0.0
2761902052,0.0,7.337111111111112,4.258222222222222,6.888888888888889,8.133333333333333,8.166666666666666,9.125,2.375,0.0,0.0,0.0
2761902093,0.0,6.940000000000001,5.2459999999999996,8.366666666666667,8.188888888888888,7.833333333333333,8.0,7.0,0.0,0.0,0.0
2761902134,0.0,7.371333333333335,5.651555555555556,7.655555555555556,7.977777777777778,6.833333333333333,8.875,5.5,0.0,0.0,0.0
2761902155,0.0,6.855111111111111,5.438444444444444,7.422222222222222,8.111111111111109,6.833333333333333,8.0,7.375,0.0,0.0,0.0
2761902191,0.0,7.756222222222222,5.718,6.366666666666667,8.477777777777778,8.0,7.5,2.375,0.0,0.0,0.0
2761902233,0.0,7.469555555555555,3.569555555555555,6.655555555555556,7.2333333333333325,8.333333333333334,9.0,2.5,0.0,0.0,0.0
2761902247,0.0,8.23911111111111,3.389555555555556,6.433333333333334,7.700000000000001,7.333333333333333,7.625,2.25,0.0,0.0,0.0
2761902268,0.0,7.661333333333333,5.589555555555555,6.366666666666667,8.577777777777778,7.833333333333333,8.0,3.875,0.0,0.0,0.0
2761902273,0.0,7.9771111111111095,4.340222222222223,7.98888888888889,8.011111111111111,8.166666666666666,8.75,4.375,0.0,0.0,0.0
2761902276,0.0,7.848888888888889,5.388666666666667,6.455555555555557,7.955555555555555,6.833333333333333,7.875,4.25,0.0,0.0,0.0
2761902295,0.0,7.129333333333333,4.610888888888889,7.433333333333333,7.966666666666665,8.166666666666666,8.375,3.25,0.0,0.0,0.0
2761902297,0.0,7.290666666666667,5.388666666666666,7.88888888888889,8.677777777777777,8.333333333333334,8.0,3.25,0.0,0.0,0.0
2761902298,0.0,7.851555555555554,4.487555555555556,6.4444444444444455,8.244444444444445,7.5,8.75,7.875,0.0,0.0,0.0
2761902299,0.0,7.566666666666666,5.551777777777778,6.800000000000001,8.6,4.833333333333333,6.375,7.375,0.0,0.0,0.0
2761902311,0.0,7.319111111111111,5.105333333333332,6.211111111111111,7.444444444444445,5.833333333333333,8.25,6.0,0.0,0.0,0.0
2761902373,0.0,7.092222222222222,5.218222222222222,6.266666666666667,7.7555555555555555,8.166666666666666,8.625,4.75,0.0,0.0,0.0
2761902403,0.0,7.3773333333333335,5.574666666666667,8.066666666666666,7.599999999999999,7.666666666666667,8.75,4.625,0.0,0.0,0.0
2761902438,0.0,8.096888888888888,3.8200000000000003,8.088888888888889,7.722222222222222,7.833333333333333,8.125,3.25,0.0,0.0,0.0
2761902449,0.0,7.913555555555555,5.0326666666666675,8.0,8.011111111111111,7.333333333333333,7.25,2.375,0.0,0.0,0.0
2761902511,0.0,8.263333333333332,4.203333333333334,7.911111111111111,8.055555555555555,7.5,8.25,1.375,0.0,0.0,0.0
2761902585,0.0,7.406444444444444,4.043333333333333,7.377777777777778,7.011111111111112,8.333333333333334,8.375,4.25,0.0,0.0,0.0
2761902603,0.0,7.679555555555556,4.887777777777778,7.011111111111111,7.433333333333334,8.333333333333334,8.875,4.5,0.0,0.0,0.0
2761902621,0.0,6.862222222222222,4.6595555555555555,6.822222222222222,7.48888888888889,8.166666666666666,8.375,3.0,0.0,0.0,0.0
2761902624,0.0,8.00711111111111,4.462444444444444,6.388888888888889,7.666666666666667,8.166666666666666,8.0,4.0,0.0,0.0,0.0
2761902650,0.0,7.335777777777778,4.984,7.0555555555555545,7.3999999999999995,6.666666666666667,8.875,5.25,0.0,0.0,0.0
2761902661,0.0,7.513999999999999,4.540444444444444,6.288888888888889,7.566666666666667,7.833333333333333,8.125,4.0,0.0,0.0,0.0
2761902688,0.0,6.9815555555555555,5.826444444444444,8.100000000000001,7.466666666666667,6.833333333333333,8.75,2.5,0.0,0.0,0.0
2761902698,0.0,7.568222222222222,5.7362222222222226,7.911111111111111,8.288888888888888,8.333333333333334,8.0,2.375,0.0,0.0,0.0
2761902699,0.0,7.189333333333333,4.378666666666667,7.377777777777778,7.866666666666666,7.166666666666667,8.375,9.375,0.0,0.0,0.0
2761902701,0.0,6.115111111111111,4.498888888888889,6.51111111111111,5.611111111111111,8.0,8.875,1.5,0.0,0.0,0.0
2761902704,0.0,7.7940000000000005,5.885777777777779,8.11111111111111,7.955555555555555,8.166666666666666,8.375,1.875,0.0,0.0,0.0
2761902742,0.0,6.961111111111112,6.319777777777778,7.7777777777777795,8.31111111111111,6.333333333333333,7.5,4.25,0.0,0.0,0.0
2761902743,0.0,7.437111111111111,4.4399999999999995,7.022222222222222,7.322222222222221,8.0,8.25,7.0,0.0,0.0,0.0
2761902774,0.0,7.496666666666666,5.02,5.955555555555556,7.944444444444445,7.333333333333333,8.625,4.875,0.0,0.0,0.0
2761902777,0.0,7.1335555555555565,5.461333333333333,6.48888888888889,8.4,7.666666666666667,8.625,3.25,0.0,0.0,0.0
2761902794,0.0,7.196444444444444,4.4817777777777765,6.0888888888888895,7.877777777777776,7.833333333333333,7.25,7.875,0.0,0.0,0.0
2761902805,0.0,7.583111111111112,4.390666666666667,6.122222222222223,7.433333333333334,7.333333333333333,8.5,4.75,0.0,0.0,0.0
2761902828,0.0,7.268888888888889,5.3164444444444445,7.48888888888889,7.3999999999999995,8.166666666666666,8.0,3.25,0.0,0.0,0.0
2761902927,0.0,7.852444444444444,4.4319999999999995,6.911111111111111,7.811111111111111,7.333333333333333,7.75,3.25,0.0,0.0,0.0
2761902936,0.0,7.2926666666666655,5.438444444444445,7.433333333333334,7.866666666666666,7.666666666666667,8.75,5.0,0.0,0.0,0.0
2761903021,0.0,7.887999999999999,5.416888888888889,7.622222222222224,7.533333333333333,7.833333333333333,8.75,3.25,0.0,0.0,0.0
2761903022,0.0,7.4704444444444436,5.336444444444445,7.7777777777777795,8.533333333333333,8.166666666666666,8.875,3.0,0.0,0.0,0.0
2761903039,0.0,7.5379999999999985,5.350666666666667,7.277777777777778,7.855555555555556,7.0,8.625,2.125,0.0,0.0,0.0
2761903053,0.0,6.420222222222224,4.574888888888888,7.566666666666667,7.288888888888888,7.666666666666667,7.875,6.875,0.0,0.0,0.0
2761903068,0.0,8.19288888888889,4.695333333333334,7.222222222222222,7.388888888888889,7.333333333333333,8.0,3.75,0.0,0.0,0.0
2761903103,0.0,7.7222222222222205,5.749333333333333,6.577777777777778,8.133333333333333,7.166666666666667,8.375,4.75,0.0,0.0,0.0
2761903132,0.0,7.758,3.983555555555556,6.222222222222222,7.499999999999998,7.833333333333333,8.5,2.375,0.0,0.0,0.0
2761903137,0.0,6.890222222222222,4.826,7.422222222222222,8.144444444444444,8.166666666666666,8.0,3.0,0.0,0.0,0.0
2761903141,0.0,6.99488888888889,4.951555555555555,6.855555555555556,7.255555555555556,7.666666666666667,8.0,5.25,0.0,0.0,0.0
2761903146,0.0,7.900666666666668,4.945111111111112,7.677777777777777,6.166666666666667,6.666666666666667,6.375,6.375,0.0,0.0,0.0
2761903161,0.0,6.849999999999999,6.284222222222223,7.466666666666669,8.322222222222221,6.5,8.875,1.875,0.0,0.0,0.0
2761903180,0.0,6.772666666666666,5.684888888888889,6.577777777777778,7.033333333333334,7.5,7.375,4.375,0.0,0.0,0.0
2761903189,0.0,7.504666666666667,4.968444444444445,7.166666666666667,7.855555555555554,8.0,7.375,5.0,0.0,0.0,0.0
2761903194,0.0,6.918000000000001,6.485111111111111,8.188888888888888,8.555555555555555,7.666666666666667,7.25,0.75,0.0,0.0,0.0
2761903210,0.0,6.708888888888889,5.532444444444445,7.822222222222223,6.8999999999999995,8.166666666666666,8.875,2.25,0.0,0.0,0.0
2761903286,0.0,7.180666666666665,4.344222222222221,6.977777777777778,8.044444444444444,8.333333333333334,8.75,2.25,0.0,0.0,0.0
2761903314,0.0,6.853555555555555,4.770444444444444,8.055555555555555,7.444444444444445,8.0,8.5,1.0,0.0,0.0,0.0
2761903329,0.0,7.003111111111112,5.278222222222222,8.411111111111111,8.18888888888889,8.166666666666666,8.875,2.375,0.0,0.0,0.0
2761903353,0.0,7.158000000000001,4.378000000000001,6.4444444444444455,7.422222222222222,6.833333333333333,7.875,6.25,0.0,0.0,0.0
2761903357,0.0,7.0793333333333335,5.492222222222222,6.744444444444444,7.966666666666667,7.666666666666667,7.625,5.0,0.0,0.0,0.0
2761903369,0.0,7.566222222222221,4.782444444444444,7.177777777777777,8.055555555555555,7.0,8.0,4.75,0.0,0.0,0.0
2761903372,0.0,7.363111111111111,4.985555555555555,8.100000000000001,8.344444444444443,7.833333333333333,8.0,2.5,0.0,0.0,0.0
2761903376,0.0,6.994888888888889,5.1226666666666665,6.78888888888889,7.777777777777778,8.166666666666666,8.875,2.5,0.0,0.0,0.0
2761903404,0.0,6.97711111111111,4.793111111111111,6.8999999999999995,6.2333333333333325,7.666666666666667,8.375,4.25,0.0,0.0,0.0
2761903466,0.0,7.198666666666666,5.9317777777777785,7.155555555555556,7.422222222222222,6.333333333333333,8.625,2.125,0.0,0.0,0.0
2761903526,0.0,6.645555555555556,5.425111111111112,7.08888888888889,6.911111111111111,7.333333333333333,8.875,2.125,0.0,0.0,0.0
2761903539,0.0,7.376444444444445,5.794444444444443,7.2666666666666675,7.677777777777779,7.833333333333333,7.625,2.25,0.0,0.0,0.0
2761903588,0.0,7.45088888888889,4.998666666666667,7.433333333333334,8.055555555555555,8.0,7.875,3.75,0.0,0.0,0.0
2761903592,0.0,6.608444444444445,4.568888888888888,7.277777777777778,7.8999999999999995,6.166666666666667,8.0,6.0,0.0,0.0,0.0
2761903632,0.0,7.507777777777779,5.348222222222223,6.6,7.677777777777779,7.666666666666667,8.625,4.875,0.0,0.0,0.0
2761903644,0.0,7.306666666666666,6.174,7.322222222222223,8.366666666666667,7.333333333333333,8.625,5.75,0.0,0.0,0.0
2761903652,0.0,7.3931111111111125,5.596222222222221,5.911111111111111,8.444444444444445,7.333333333333333,8.625,6.0,0.0,0.0,0.0
2761903655,0.0,7.533777777777776,5.441555555555556,7.800000000000001,8.177777777777777,8.333333333333334,8.5,1.375,0.0,0.0,0.0
2761903658,0.0,7.087111111111112,4.914222222222222,6.533333333333334,7.544444444444443,8.0,8.375,2.5,0.0,0.0,0.0
2761903660,0.0,7.336444444444445,6.128,7.622222222222224,7.411111111111111,7.666666666666667,8.75,2.375,0.0,0.0,0.0
2761903677,0.0,6.886444444444444,5.3020000000000005,8.11111111111111,7.311111111111111,8.166666666666666,8.0,4.75,0.0,0.0,0.0
2761903682,0.0,8.054666666666666,4.780222222222223,8.11111111111111,7.7555555555555555,7.5,8.875,3.25,0.0,0.0,0.0
2761903689,0.0,7.019111111111111,5.567555555555557,7.477777777777778,6.911111111111111,6.333333333333333,8.25,4.0,0.0,0.0,0.0
2761903712,0.0,6.763111111111112,5.354666666666666,7.533333333333333,7.411111111111111,8.5,8.375,1.75,0.0,0.0,0.0
2761903719,0.0,7.489999999999999,4.887111111111112,7.177777777777779,7.811111111111111,6.666666666666667,8.25,8.25,0.0,0.0,0.0
2761903791,0.0,7.381333333333334,5.5377777777777775,7.08888888888889,7.822222222222221,7.0,8.75,7.125,0.0,0.0,0.0
2761903850,0.0,6.711333333333333,5.473333333333334,5.433333333333334,5.644444444444444,6.333333333333333,8.625,7.5,0.0,0.0,0.0
2761903856,0.0,7.073555555555554,4.358888888888889,6.344444444444445,6.8999999999999995,8.166666666666666,8.5,4.75,0.0,0.0,0.0
2761903857,0.0,7.496222222222223,4.642222222222222,6.944444444444444,7.033333333333333,7.5,9.0,1.5,0.0,0.0,0.0
2761903860,0.0,7.197777777777778,6.036444444444445,7.955555555555555,8.511111111111111,7.0,8.75,4.125,0.0,0.0,0.0
2761903878,0.0,7.096888888888889,4.868222222222221,5.555555555555555,8.122222222222222,7.833333333333333,8.25,3.25,0.0,0.0,0.0
2761903880,0.0,7.019555555555556,4.276666666666667,5.788888888888889,7.633333333333334,7.833333333333333,7.875,4.0,0.0,0.0,0.0
2761903941,0.0,7.215777777777778,5.756444444444445,7.533333333333333,6.966666666666668,7.666666666666667,9.375,4.75,0.0,0.0,0.0
2761903951,0.0,6.54,5.351555555555555,7.588888888888889,7.322222222222221,7.666666666666667,7.875,4.625,0.0,0.0,0.0
2761903989,0.0,7.492444444444443,5.175777777777778,8.055555555555557,8.144444444444444,8.666666666666666,8.875,2.125,0.0,0.0,0.0
2761904041,0.0,7.1244444444444435,6.316000000000001,7.955555555555555,7.822222222222223,6.833333333333333,8.25,1.0,0.0,0.0,0.0
2761904073,0.0,8.026666666666666,5.1817777777777785,7.066666666666667,8.955555555555556,7.166666666666667,8.625,6.75,0.0,0.0,0.0
2761904086,0.0,7.094444444444445,5.372666666666666,6.7444444444444445,8.38888888888889,7.666666666666667,9.0,2.375,0.0,0.0,0.0
2761904091,0.0,7.11911111111111,5.114444444444445,7.344444444444444,8.299999999999999,7.833333333333333,9.125,4.75,0.0,0.0,0.0
2761904105,0.0,7.2126666666666654,5.163777777777778,6.822222222222223,7.211111111111112,5.0,8.125,7.375,0.0,0.0,0.0
2761904130,0.0,7.076666666666667,5.037999999999999,7.300000000000001,6.411111111111111,6.333333333333333,7.5,6.875,0.0,0.0,0.0
2761904150,0.0,7.428222222222222,4.444444444444445,7.677777777777777,7.788888888888888,8.5,8.5,3.75,0.0,0.0,0.0
2761904151,0.0,6.993111111111111,5.569777777777778,7.711111111111112,7.6000000000000005,7.166666666666667,8.5,3.25,0.0,0.0,0.0
2761904183,0.0,7.177777777777779,5.856000000000001,6.933333333333334,8.422222222222222,7.666666666666667,7.5,2.375,0.0,0.0,0.0
2761904215,0.0,7.815111111111111,5.255333333333333,7.388888888888889,7.366666666666668,7.5,7.625,3.25,0.0,0.0,0.0
2761904240,0.0,7.273555555555556,5.262666666666667,7.355555555555556,7.71111111111111,8.166666666666666,8.0,5.0,0.0,0.0,0.0
2761904293,0.0,7.417111111111112,5.361555555555556,7.700000000000001,7.866666666666668,5.5,7.125,6.875,0.0,0.0,0.0
2761904318,0.0,7.140000000000001,5.725555555555556,7.38888888888889,7.577777777777778,8.833333333333334,8.0,7.25,0.0,0.0,0.0
2761904332,0.0,6.269555555555555,4.193333333333333,5.9,7.544444444444445,8.166666666666666,8.0,4.0,0.0,0.0,0.0
2761904363,0.0,7.159777777777778,6.019555555555556,7.344444444444445,7.6000000000000005,8.333333333333334,7.875,4.375,0.0,0.0,0.0
2761904369,0.0,7.530666666666666,4.674,6.7,8.555555555555555,7.666666666666667,8.25,2.875,0.0,0.0,0.0
2761904376,0.0,7.8135555555555545,4.636666666666667,7.155555555555555,6.777777777777778,7.5,8.375,3.75,0.0,0.0,0.0
